id,name,owner,manual_time,manual_recurrence,auto_recurrence,auto_recurrence_day,created_date,last_run,data_source,data_source_id,data_storage_type,data_storage_id,storage_type,storage_id,file_name,dynamic_name,after_before,workbook_name,wb_sheet_name,wb_start_column,wb_start_row,dist_to,dist_cc,dist_bcc,dist_subject,dist_body,dist_body_template,dist_file_names,sql_source_backup,owner_email,operational,department,run_requested,wb_end_row,wb_end_column,recurrence_hour,last_attempt,no_data_notification,no_data_is_error,tables_populated,dependencies,append,insert_timestamp,sql_database
448,Preview Resolution Lead,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:20.778000,SQL,https://drive.google.com/open?id=1I41OrWchJZ-fblUyU3mJPwpSW2bEYUZ0,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Preview Resolution Lead,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:37.973000,True,False,,,False,False,Data Warehouse
449,Robo Pending Customer Contact,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:20.656000,SQL,https://drive.google.com/open?id=1usMehg0IUg1bDv1ORNQe0iHL_vKlE-0E,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Robo Pending Customer Contact,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:40.009000,True,False,,,False,False,Data Warehouse
450,Robo Pending Customer Action,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:21.190000,SQL,https://drive.google.com/open?id=1h26KNsS-Eyw9_mMuH9kSkhN-CctAgqGW,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Robo Pending Customer Action,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:43.854000,True,False,,,False,False,Data Warehouse
451,Preview Outbound,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:20.890000,SQL,https://drive.google.com/open?id=1lMRYludCKie8Ff0cXFztYd6K7zfZPhfd,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Preview Outbound,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:47.453000,True,False,,,False,False,Data Warehouse
452,Preview Outbound Email,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:21.421000,SQL,https://drive.google.com/open?id=1DmABvDfwpSrXHVRVL82ZXSeu6vKhqwQ5,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Preview Outbound Email,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:48.562000,True,False,,,False,False,Data Warehouse
453,Preview Resolution Lead Email,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:22.363000,SQL,https://drive.google.com/open?id=1d6vkzAn_6E8nwrDVdzz-XOq3uTOzFrYv,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57, Preview Resolution Lead Email,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:49.658000,True,False,,,False,False,Data Warehouse
454,Preview Resolution Lead Email ESC,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:20.908000,SQL,https://drive.google.com/open?id=1_WtTqA3N1eBqf_PhfMh4p61IyBbhNGzy,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Preview Resolution Lead Email ESC,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:46:51.564000,True,False,,,False,False,Data Warehouse
455,Preview Outbound Email ESC,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:55.515000,SQL,https://drive.google.com/open?id=1-I42y_XHfceBYv0Fka4Dqp13odWT_fh7,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Preview Outbound Email ESC,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:23.508000,True,False,,,False,False,Data Warehouse
457,Pending Corporate Action - Analysis,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:47:35.385000,SQL,https://drive.google.com/open?id=1MriO9v_HP4Y47bTIs6bQIvntpWzWZ4lf,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - Analysis,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:24.168000,False,False,,,False,False,Data Warehouse
458,Pending Corporate Action - Compensation,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:06.365000,SQL,https://drive.google.com/open?id=1Gd5eNcUPC_6g865XNRFUFjZf3y63gjhT,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - Compensation,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:24.127000,True,False,,,False,False,Data Warehouse
459,Pending Corporate Action - Sales Promise,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:04.214000,SQL,https://drive.google.com/open?id=15BReFk-iQtr4xTjLPF6v8rERsMyhfAN1,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - Sales Promise,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:25.422000,True,False,,,False,False,Data Warehouse
460,Pending Corporate Action - Service Billing,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:03.666000,SQL,https://drive.google.com/open?id=1AKjpmbEAZ8SYj-pDGuDF9lPMRZ-_Sngp,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - Service Billing,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:26.020000,True,False,,,False,False,Data Warehouse
461,Pending Corporate Action - System Action,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:06.469000,SQL,https://drive.google.com/open?id=1a_srf52s1fA57pdnHxjdNDmUaC4BqBvH,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - System Action,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:26.647000,True,False,,,False,False,Data Warehouse
462,Pending Corporate Action - System Damage,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:06.093000,SQL,https://drive.google.com/open?id=1-Wm7jdtTRLVWiqYATL0Qy3r1zY6PD4fO,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - System Damage,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:26.552000,True,False,,,False,False,Data Warehouse
463,Pending Corporate Action - Multiple Issues,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:14.593000,SQL,https://drive.google.com/open?id=1pwnz42rYsH3f8sJPf8zIiwDzL4_tAtVe,CSV,,Google Drive,https://drive.google.com/open?id=1Gfn-BSCosTi7yZuPS4L_MVZWA4fU-N57,Pending Corporate Action - Multiple Issues,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:38.463000,True,False,,,False,False,Data Warehouse
493,ERT/ART - Inflow Factory,Gavin,1,Daily,Daily,,2018-08-21 00:00:00,2018-11-12 07:48:07.532000,SQL,https://drive.google.com/open?id=1akNoeLrPe5Tcrc4o0SyanvmPI6M-5rB1,CSV,,Google Drive,https://drive.google.com/open?id=1Z-rNv4geK23E6sNiykDVLyb5GxGjasqU,Inflow Factory,,,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:47:58.731000,True,False,,,False,False,Data Warehouse
506,Customer Solutions - At Risk Accounts Dialer,Gavin,1,Daily,Daily,,2018-09-06 00:00:00,2018-11-12 07:48:31.324000,SQL,https://drive.google.com/open?id=1fbF3i0Jw1dCRbPrQHwZwXYI5y5izuNzo,CSV,,Google Drive,https://drive.google.com/open?id=1cqrb-aBQH4V9GzQESLGPjyovzHCni8UY,Customer Solutions - At Risk Accounts Dialer,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:48:06.789000,True,False,,,False,False,Data Warehouse
507,Customer Solutions - Customer Move Dialer,Gavin,1,Daily,Daily,,2018-09-06 00:00:00,2018-11-12 07:48:31.810000,SQL,https://drive.google.com/open?id=1ZGQ7pMtLRwoIpW26p_Txg8buPmqFcAtL,CSV,,Google Drive,https://drive.google.com/open?id=1cqrb-aBQH4V9GzQESLGPjyovzHCni8UY,Customer Solutions - Customer Move Dialer,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:48:07.875000,True,False,,,False,False,Data Warehouse
508,Customer Solutions - Filings Research Dialer,Gavin,1,Daily,Daily,,2018-09-06 00:00:00,2018-11-12 07:48:34.636000,SQL,https://drive.google.com/open?id=1UB5yhOa7EwKFEqjlEacVzAvy3O-BfmJg,CSV,,Google Drive,https://drive.google.com/open?id=1cqrb-aBQH4V9GzQESLGPjyovzHCni8UY,Customer Solutions - Filings Research Dialer,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:48:14.305000,True,False,,,False,False,Data Warehouse
509,Customer Solutions - Pending Welcome Packet Dialer,Gavin,1,Daily,Daily,,2018-09-06 00:00:00,2018-11-12 07:48:32.524000,SQL,https://drive.google.com/open?id=16ZGZ7WlITW_O8iJtUpL9iG76J056-9iJ,CSV,,Google Drive,https://drive.google.com/open?id=1cqrb-aBQH4V9GzQESLGPjyovzHCni8UY,Customer Solutions - Pending Welcome Packet Dialer,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:48:09.181000,True,False,,,False,False,Data Warehouse
510,Customer Solutions - Spanish Dialer,Gavin,1,Daily,Daily,,2018-09-06 00:00:00,2018-11-12 07:48:33.070000,SQL,https://drive.google.com/open?id=1biYXnXGKcvm12Ulx2AIHUKel6HZGHjfB,CSV,,Google Drive,https://drive.google.com/open?id=1cqrb-aBQH4V9GzQESLGPjyovzHCni8UY,Customer Solutions - Spanish Dialer,%y-%m-%d,Before,,,,,,,,,,,,,gavin.woolf1@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 07:48:10.506000,True,False,,,False,False,Data Warehouse
540,RTS-Install Confirmation East Round 1 Manual,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:48:29.730000,SQL,https://drive.google.com/file/d/1Ti_zPnynDISrifH7XPxqYBmtQdYk5yZx/view?usp=sharing,Google Sheets,https://drive.google.com/open?id=1EucRxnBpb8Kk7-_webhSLquQlLLIaUrVNYtvS9Y1kc4,,,,,,,Round 1 East,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,18,,2018-11-12 07:48:11.770000,True,False,,,False,False,Data Warehouse
542,RTS-Install Confirmation West Round 1 Manual,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:48:31.826000,SQL,https://drive.google.com/file/d/1TkR-hwZnPT3Gh703yfFF9I6BXyEobaHh/view?usp=sharing,Google Sheets,https://drive.google.com/open?id=1EucRxnBpb8Kk7-_webhSLquQlLLIaUrVNYtvS9Y1kc4,,,,,,,Round 1 West,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,18,,2018-11-12 07:48:21.448000,True,False,,,False,False,Data Warehouse
541,RTS-Install Confirmation East Round 2 Manual,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 13:45:54.206000,SQL,https://drive.google.com/open?id=1ftiH_1g4EOr0Eg031CwRwsxSu8PV9ya-,Google Sheets,https://drive.google.com/open?id=1EucRxnBpb8Kk7-_webhSLquQlLLIaUrVNYtvS9Y1kc4,,,,,,,Round 2 East,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,18,13,2018-11-12 13:45:29.434000,True,False,,,False,False,Data Warehouse
543,RTS-Install Confirmation West Round 2 Manual,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 13:45:55.836000,SQL,https://drive.google.com/open?id=1fqI832ew16I5GWhMgEcjhwjs8-WOdRtY,Google Sheets,https://drive.google.com/open?id=1EucRxnBpb8Kk7-_webhSLquQlLLIaUrVNYtvS9Y1kc4,,,,,,,Round 2 West,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,18,13,2018-11-12 13:45:29.873000,True,False,,,False,False,Data Warehouse
546,RTS-R-R Confirmation Account List,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 08:30:59.590000,SQL,https://drive.google.com/file/d/1TmZYfStBSpo7u7vHCZxuXVz_0q3Z-I69/view?usp=sharing,Google Sheets,https://drive.google.com/open?id=1wAXyDW_QsfQ8DgY8sf38L-ywa8Lp6WLF6n9fnS-YHGw,,,RTS-R-R WO Confirmations,%y-%m-%d ,Before,,Confirmation List,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,18,8,2018-11-12 08:30:38.249000,True,False,,,False,False,Data Warehouse
547,RTS-R-R Work Order Audit Account List,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:48:56.120000,SQL,https://drive.google.com/file/d/1W8IP6ZCjewg0pyr_F3eJWcmPzUuQyMoM/view?usp=sharing,Google Sheets,https://docs.google.com/spreadsheets/d/1zUfFjiJZ_HfwzsAEm9KQGcZ2GpQ2l3b4I5e7oe_Gvz8/edit?usp=sharing,,,RTS - R&R Work Order Audits,,,,Audit List,2,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,16,,2018-11-12 07:48:35.443000,True,False,,,False,False,Data Warehouse
534,"RTS-East Audit CT,PA,FL,SC Dialer",Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:05.599000,SQL,https://drive.google.com/file/d/1UOg8LU0P_zHv8bPvvvsSHEKnrssbD8K8/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,"RTS-East Audit CT,PA,FL,SC Dialer",%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:36.051000,True,False,,,False,False,Data Warehouse
535,"RTS-East Audit MA,NH,VT,RI Dialer",Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:05.577000,SQL,https://drive.google.com/file/d/1UTFbMi4QYQRO84rTWE64rSfCJqxkSmJ0/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,"RTS-East Audit MA,NH,VT,RI Dialer",%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:37.277000,True,False,,,False,False,Data Warehouse
536,"RTS-East Audit MD,VA Dialer",Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:05.767000,SQL,https://drive.google.com/file/d/1UnKM8Djz60INigNNGWROPVklipNzPqPt/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,"RTS-East Audit MD,VA Dialer",%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:37.299000,True,False,,,False,False,Data Warehouse
537,RTS-East Audit NJ Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:10.906000,SQL,https://drive.google.com/file/d/1V-MSkJcdIoQhSAskirrgkOisvf17lCMc/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-East Audit NJ Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:37.286000,True,False,,,False,False,Data Warehouse
538,RTS-East Audit NY Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:05.918000,SQL,https://drive.google.com/file/d/1V2IZtEPzQGlFyiDqXrFp3FVl5YPM7-je/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-East Audit NY Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:37.234000,True,False,,,False,False,Data Warehouse
544,RTS-Meter Reader Robo Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:05.384000,SQL,https://drive.google.com/file/d/1UHznDpHLUiiwleKXbMVB7oNYrG8aJ6gh/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-Meter Reader Robo Dialer,%y-%m-%d ,Before,,RTS-Meter Reader Robo Dialer,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:37.291000,True,False,,,False,False,Data Warehouse
548,RTS-West Audit CA Central Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:22.103000,SQL,https://drive.google.com/file/d/1VWSBxYrfWWrlsQU_7-tbsP8xnmw8ikFJ/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-West Audit CA Central Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:48:59.238000,True,False,,,False,False,Data Warehouse
549,RTS-West Audit CA North Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:33.153000,SQL,https://drive.google.com/file/d/1VZ6yDfmXtkGOIDWlWBIyELwcuWt-8YQs/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-West Audit CA North Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:49:08.134000,True,False,,,False,False,Data Warehouse
550,RTS-West Audit CA South West Dialer,Matthew Keeler,5,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:31.824000,SQL,https://drive.google.com/file/d/1VgVzJdGUNDsnc_Lzp3b8Bw1MjDkfvJtA/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-West Audit CA South West Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:49:08.887000,True,False,,,False,False,Data Warehouse
553,RTS-East Install Confirmation Round 1 Dialer,Matthew Keeler,20,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:39.965000,SQL,https://drive.google.com/file/d/1UNZQB5gVXOLrycKLct21NwD1zW7CPYLj/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-East Install Confirmation Round 1 Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:49:10.463000,True,True,,,False,False,Data Warehouse
560,RTS-West Install Confirmation Round 1 Dialer,Matthew Keeler,20,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:49:35.706000,SQL,https://drive.google.com/file/d/1UN33Z7uf5Z_iHD3Ygsr3aX9naGSiPR_6/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-West Install Confirmation Round 1 Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:49:10.517000,True,False,,,False,False,Data Warehouse
557,RTS-Ready to Schedule Install Dialer,Matthew Keeler,10,Daily,Daily,,2018-09-21 00:00:00,2018-11-12 07:50:03.991000,SQL,https://drive.google.com/file/d/1Vs5Yd9qbjnM5npVh4Mba-tuVSCIbif-7/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-Ready to Schedule Install Dialer,%y-%m-%d ,Before,,List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 07:49:11.079000,True,False,,,False,False,Data Warehouse
566,Customer Journey Raw 01 - Lead to Opportunity,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:24.266000,SQL,https://drive.google.com/open?id=1Ww3nwo0LeYUIA5GFYyVoKh_qPk9Q6pYc,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,3,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,3,10,,2018-11-12 07:49:15.179000,True,False,,,False,False,Data Warehouse
567,Customer Journey Raw 02 - Proposal CAD,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:34.029000,SQL,https://drive.google.com/open?id=1DP7OjEwVapyjvviuSguzAvKZblbhkscS,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,4,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,4,10,,2018-11-12 07:49:25.477000,True,False,,,False,False,Data Warehouse
568,Customer Journey Raw 03 - Welcome Call,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:38.146000,SQL,https://drive.google.com/open?id=1ihQvNUf2h6iaLypYXCpTuaDsJCUf3IdN,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,5,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,5,10,,2018-11-12 07:49:27.279000,True,False,,,False,False,Data Warehouse
569,Customer Journey Raw 04 - Project and One Phase,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:46.672000,SQL,https://drive.google.com/open?id=1M4IlElpeH8HtGILcMbxJHs_oYE2_Ei-a,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,6,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,16,10,,2018-11-12 07:49:35.705000,True,False,,,False,False,Data Warehouse
570,Customer Journey Raw 05 - Permit CAD,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:45.457000,SQL,https://drive.google.com/open?id=1EGK-Lcmrgnn9LcO_2bd0djsV7TZmKMco,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,17,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,18,10,,2018-11-12 07:49:36.394000,True,False,,,False,False,Data Warehouse
571,Customer Journey Raw 06 - Cases,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:49:46.550000,SQL,https://drive.google.com/open?id=18odMu4Bxm9gM_fhdHvJWW9_tQ75McMUl,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,7,19,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,23,10,,2018-11-12 07:49:37.285000,True,False,,,False,False,Data Warehouse
572,Customer Journey Raw 07 - NPS,Landon,1,Weekly,Weekly,Monday,2018-09-25 00:00:00,2018-11-12 07:58:22.808000,SQL,https://drive.google.com/open?id=1pKw6sJIivom2WQt0qeXb9R07M0mkjZeV,Google Sheets,1suOqeq1lHs3acKEwkMg7DYuqREBVYoPQCDRYdFQpQ0w,,,,,,,Metrics,1,3,,,,,,,,,landon.ostraff@vivintsolar.com,Operational,BA/PMO,FALSE,,4,,2018-11-12 07:58:12.739000,True,False,,9,False,False,Data Warehouse
555,RTS-Installs Completed by Week,Matthew Keeler,5,Daily,Hourly,,2018-09-21 00:00:00,2018-11-12 14:00:43.818000,SQL,https://drive.google.com/file/d/1aqVIZNqnff9cSMPoP2aXKOreQSWyhNWN/view?usp=sharing,Google Sheets,https://drive.google.com/open?id=1FLUEvoKHyYzFjDPwhBivB4aPxUXoKh3p_b_0LAmfGQ8,,,RTS-Installs Completed by Week,,,,KWs Installed,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,,2018-11-12 14:00:29.697000,True,False,,,False,False,Data Warehouse
559,RTS-Sales Concierges Install AUDIT,Matthew Keeler,5,Daily,Hourly,,2018-09-21 00:00:00,2018-11-12 14:00:51.289000,SQL,https://drive.google.com/file/d/1ayKMG0bS50taGtA2t0IsITzY4adPI4AJ/view?usp=sharing,Google Sheets,https://docs.google.com/spreadsheets/d/14ug5WH_UdAWwfQ8DvYRGxQsSwEqbAosXfPP-_m1WMjQ/edit?usp=sharing,,,Sales Concierges Install Audit,,,,Main,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,12,,2018-11-12 14:00:29.446000,True,False,,,False,False,Data Warehouse
